Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,Question Key,Response
27,1569495097450,26/09/2019 10:51:37,1569495097247,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-17,6
28,1569495097399,26/09/2019 10:51:37,1569495097247,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-14,4
29,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-17-quantised,6
30,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-18-quantised,4
31,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-19,6
32,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-19-quantised,6
33,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-1,failure
34,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-2,illness
35,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-3,overweight
36,1569495097450,26/09/2019 10:51:37,1569495097248,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-18,4
37,1569495097450,26/09/2019 10:51:37,1569495097249,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-4,anxiety
38,1569495097450,26/09/2019 10:51:37,1569495097249,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-6,unattractive
39,1569495097450,26/09/2019 10:51:37,1569495097249,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-7,hurried
40,1569495097450,26/09/2019 10:51:37,1569495097249,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-8,office
41,1569495097450,26/09/2019 10:51:37,1569495097249,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-9,facebook
42,1569495097508,26/09/2019 10:51:37,1569495097249,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-10,payments
43,1569495097450,26/09/2019 10:51:37,1569495097249,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-5,injury
44,1569495097508,26/09/2019 10:51:37,1569495097250,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-12,instagram
45,1569495097508,26/09/2019 10:51:37,1569495097250,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-14,cleaning
46,1569495097508,26/09/2019 10:51:37,1569495097250,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-11,deadline
47,1569495097508,26/09/2019 10:51:37,1569495097250,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-15,partner
48,1569495097508,26/09/2019 10:51:37,1569495097250,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-16,family
49,1569495097508,26/09/2019 10:51:37,1569495097250,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_worries-13,boss
50,1569495097508,26/09/2019 10:51:37,1569495097251,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-1,6
51,1569495097508,26/09/2019 10:51:37,1569495097251,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-20,6
52,1569495097508,26/09/2019 10:51:37,1569495097251,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-20-quantised,6
53,1569495097508,26/09/2019 10:51:37,1569495097251,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-21,4
54,1569495097508,26/09/2019 10:51:37,1569495097251,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-21-quantised,4
55,1569495097508,26/09/2019 10:51:37,1569495097251,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-1-quantised,6
56,1569495097508,26/09/2019 10:51:37,1569495097252,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-22,7
57,1569495097508,26/09/2019 10:51:37,1569495097252,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-22-quantised,7
58,1569495097508,26/09/2019 10:51:37,1569495097252,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-24,7
59,1569495097508,26/09/2019 10:51:37,1569495097252,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-24-quantised,7
60,1569495097508,26/09/2019 10:51:37,1569495097252,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-25,6
61,1569495097508,26/09/2019 10:51:37,1569495097253,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-25-quantised,6
62,1569495097508,26/09/2019 10:51:37,1569495097253,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-26,7
63,1569495097602,26/09/2019 10:51:37,1569495097253,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-26-quantised,7
64,1569495097602,26/09/2019 10:51:37,1569495097254,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-27-quantised,6
65,1569495097602,26/09/2019 10:51:37,1569495097254,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-27,6
66,1569495097602,26/09/2019 10:51:37,1569495097255,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-28-quantised,6
67,1569495097602,26/09/2019 10:51:37,1569495097255,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-29,4
68,1569495097602,26/09/2019 10:51:37,1569495097255,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-29-quantised,4
69,1569495097602,26/09/2019 10:51:37,1569495097255,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-28,6
70,1569495097602,26/09/2019 10:51:37,1569495097256,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-30-quantised,6
71,1569495097602,26/09/2019 10:51:37,1569495097256,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-31,4
72,1569495097602,26/09/2019 10:51:37,1569495097256,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-31-quantised,4
73,1569495097602,26/09/2019 10:51:37,1569495097256,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-32,4
74,1569495097602,26/09/2019 10:51:37,1569495097256,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-30,6
75,1569495097602,26/09/2019 10:51:37,1569495097257,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-33,4
76,1569495097602,26/09/2019 10:51:37,1569495097257,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-33-quantised,4
77,1569495097602,26/09/2019 10:51:37,1569495097257,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-34,4
78,1569495097602,26/09/2019 10:51:37,1569495097257,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-32-quantised,4
79,1569495097602,26/09/2019 10:51:37,1569495097258,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,response-34-quantised,4
80,1569495097602,26/09/2019 10:51:37,1569495097258,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-1,success
81,1569495097602,26/09/2019 10:51:37,1569495097258,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-2,happiness
82,1569495097602,26/09/2019 10:51:37,1569495097258,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-3,holiday
83,1569495097651,26/09/2019 10:51:37,1569495097258,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-4,family
84,1569495097651,26/09/2019 10:51:37,1569495097259,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-5,partner
85,1569495097651,26/09/2019 10:51:37,1569495097259,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-6,money
86,1569495097651,26/09/2019 10:51:37,1569495097259,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-7,relief
87,1569495097651,26/09/2019 10:51:37,1569495097259,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-8,gifts
88,1569495097651,26/09/2019 10:51:37,1569495097260,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-9,beach
89,1569495097651,26/09/2019 10:51:37,1569495097260,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-10,bonus
90,1569495097651,26/09/2019 10:51:37,1569495097260,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-12,music
91,1569495097651,26/09/2019 10:51:37,1569495097260,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-11,cinema
92,1569495097651,26/09/2019 10:51:37,1569495097261,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-14,love
93,1569495097651,26/09/2019 10:51:37,1569495097261,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-13,sex
94,1569495097651,26/09/2019 10:51:37,1569495097261,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-15,traveling
95,1569495097651,26/09/2019 10:51:37,1569495097262,1,26/09/2019 11:51:37,9842,4,questionnaire-kdt5,,3112885,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,personally salient items,13,eligible,ranking_relief-16,laughter
