Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,Question Key,Response
1,1569494097213,26/09/2019 10:34:57,1569494094989,1,26/09/2019 11:34:54,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569494159868,26/09/2019 10:35:59,1569494157627,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,response-1,18
3,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,sex-quantised,2
4,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,sex-text,
5,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq1,1
6,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,sex,Female
7,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq2,4
8,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq2-quantised,4
9,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq3,2
10,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq3-quantised,2
11,1569494159963,26/09/2019 10:35:59,1569494157629,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq1-quantised,1
12,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq4,4
13,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq4-quantised,4
14,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq5,4
15,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq5-quantised,4
16,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq6,4
17,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq6-quantised,4
18,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq7,4
19,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq7-quantised,4
20,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq8,2
21,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq8-quantised,2
22,1569494159963,26/09/2019 10:35:59,1569494157630,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq9,4
23,1569494160118,26/09/2019 10:36:00,1569494157631,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq9-quantised,4
24,1569494160118,26/09/2019 10:36:00,1569494157631,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq10-quantised,1
25,1569494160118,26/09/2019 10:36:00,1569494157631,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq11,2
26,1569494160118,26/09/2019 10:36:00,1569494157631,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq11-quantised,2
27,1569494160118,26/09/2019 10:36:00,1569494157631,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq12,5
28,1569494160118,26/09/2019 10:36:00,1569494157631,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq12-quantised,5
29,1569494160118,26/09/2019 10:36:00,1569494157631,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq10,1
30,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq13,4
31,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq13-quantised,4
32,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq14,4
33,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq14-quantised,4
34,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq15,4
35,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq15-quantised,4
36,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq16,4
37,1569494160118,26/09/2019 10:36:00,1569494157632,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,pswq16-quantised,4
38,1569494160118,26/09/2019 10:36:00,1569494157633,1,26/09/2019 11:35:57,9842,4,questionnaire-nn9g,,3112846,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,All Questionnaires,2,eligible,END QUESTIONNAIRE,62644
1,1569494227685,26/09/2019 10:37:07,1569494225962,1,26/09/2019 11:37:05,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1600x786,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569494288275,26/09/2019 10:38:08,1569494286590,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,response-1,18
3,1569494288370,26/09/2019 10:38:08,1569494286592,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,sex-quantised,1
4,1569494288370,26/09/2019 10:38:08,1569494286592,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq1,5
5,1569494288370,26/09/2019 10:38:08,1569494286592,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq1-quantised,5
6,1569494288370,26/09/2019 10:38:08,1569494286592,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,sex,Male
7,1569494288370,26/09/2019 10:38:08,1569494286592,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,sex-text,
8,1569494288370,26/09/2019 10:38:08,1569494286593,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq2-quantised,4
9,1569494288370,26/09/2019 10:38:08,1569494286593,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq2,4
10,1569494288370,26/09/2019 10:38:08,1569494286594,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq3-quantised,4
11,1569494288370,26/09/2019 10:38:08,1569494286594,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq4,4
12,1569494288370,26/09/2019 10:38:08,1569494286594,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq4-quantised,4
13,1569494288370,26/09/2019 10:38:08,1569494286594,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq5,5
14,1569494288370,26/09/2019 10:38:08,1569494286594,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq5-quantised,5
15,1569494288370,26/09/2019 10:38:08,1569494286594,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq3,4
16,1569494288370,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq6,5
17,1569494288370,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq6-quantised,5
18,1569494288370,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq7,4
19,1569494288370,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq7-quantised,4
20,1569494288370,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq8,2
21,1569494288370,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq8-quantised,2
22,1569494288370,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq9,3
23,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq9-quantised,3
24,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq10,1
25,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq10-quantised,1
26,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq11,2
27,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq11-quantised,2
28,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq12,1
29,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq12-quantised,1
30,1569494288464,26/09/2019 10:38:08,1569494286595,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq13,4
31,1569494288464,26/09/2019 10:38:08,1569494286596,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq13-quantised,4
32,1569494288464,26/09/2019 10:38:08,1569494286596,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq14,4
33,1569494288464,26/09/2019 10:38:08,1569494286596,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq14-quantised,4
34,1569494288464,26/09/2019 10:38:08,1569494286596,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq15,4
35,1569494288464,26/09/2019 10:38:08,1569494286596,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq15-quantised,4
36,1569494288464,26/09/2019 10:38:08,1569494286597,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq16,3
37,1569494288464,26/09/2019 10:38:08,1569494286597,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,pswq16-quantised,3
38,1569494288464,26/09/2019 10:38:08,1569494286597,1,26/09/2019 11:38:06,9842,4,questionnaire-nn9g,,3112864,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,All Questionnaires,2,eligible,END QUESTIONNAIRE,60635
1,1569494430999,26/09/2019 10:40:30,1569494430931,1,26/09/2019 11:40:30,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,BEGIN QUESTIONNAIRE,
2,1569494514866,26/09/2019 10:41:54,1569494514683,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,response-1,18
3,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,pswq4,4
4,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,sex-quantised,2
5,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,pswq1,2
6,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,pswq1-quantised,2
7,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,pswq2,4
8,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,pswq2-quantised,4
9,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,pswq3,2
10,1569494515006,26/09/2019 10:41:55,1569494514685,1,26/09/2019 11:41:54,9842,4,questionnaire-nn9g,,3112877,BLIND,860670,,complete,,5d8c952d63ba54001a2a3152,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0,1440x900,1440x727,,All Questionnaires,2,eligible,sex,Female
